aid,gid,atype,created_by,aval,cval_id,alocn,aref,adate,modified_by,created_date,modified_date
220309,34978,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220310,36250,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220311,36251,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220312,36252,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220313,34979,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220314,36253,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220315,36254,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220316,36255,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220317,36256,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220318,36257,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220319,36258,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220320,36259,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220321,34980,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220322,34981,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220323,36260,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220324,34982,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220325,36261,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220326,34983,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220327,34984,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220328,36262,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220329,36263,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220330,36264,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220331,34985,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220332,34986,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220333,34987,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220334,34988,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220335,34989,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220336,34990,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220337,34991,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220338,34992,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220339,34993,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220340,34994,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220341,34995,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220342,34996,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220343,34997,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220344,34998,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220345,34999,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220346,35000,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220347,35001,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220348,35002,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220349,35003,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220350,35004,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220351,35005,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220352,35006,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220353,35007,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220354,35008,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220355,35009,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220356,35010,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220357,35011,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220358,35012,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220359,35013,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220360,35014,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220361,35015,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220362,35016,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220363,35017,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220364,35018,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220365,35019,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220366,35020,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220367,35021,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220368,35022,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220369,35023,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220370,36265,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220371,36266,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220372,36267,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220373,36268,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220374,36269,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220375,36270,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220376,36271,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220377,36272,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220378,36273,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220379,36274,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220380,36275,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220381,36276,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220382,36277,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220383,36278,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220384,36279,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220385,36280,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220386,36281,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220387,36282,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220388,36283,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220389,36284,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220390,36285,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220391,36286,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220392,36287,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220393,36288,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220394,36289,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220395,36290,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220396,36291,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220397,36292,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220398,36293,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220399,36294,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220400,36295,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220401,36296,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220402,36297,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220403,36298,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220404,36299,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220405,36300,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220406,36301,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220407,36302,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220408,36303,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220409,36304,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220410,36305,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220411,36306,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220412,36307,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220413,36308,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220414,36309,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220415,36310,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220416,36311,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220417,36312,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220418,36313,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220419,36314,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220420,36315,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220421,36316,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220422,36317,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220423,36318,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220424,36319,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220425,36320,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220426,36321,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220427,36322,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220428,36323,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220429,36324,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220430,36325,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220431,36326,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220432,36327,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220433,36328,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220434,36329,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220435,36330,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220436,36331,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220437,36332,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220438,36333,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220439,36334,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220440,36335,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220441,36336,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220442,36337,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220443,36338,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220444,36339,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220445,36340,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220446,36341,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220447,36342,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220448,36343,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220449,36344,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220450,36345,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220451,36346,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220452,36347,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220453,36348,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220454,36349,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220455,36350,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220456,36351,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220457,36352,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220458,36353,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220459,36354,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220460,36355,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220461,36356,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220462,36357,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220463,36358,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220464,36359,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220465,36360,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220466,36361,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220467,36362,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220468,36363,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220469,36364,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220470,36365,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220471,36366,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220472,36367,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220473,36368,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220474,36369,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220475,36370,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220476,36371,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220477,36372,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220478,36373,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220479,36374,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220480,36375,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220481,36376,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220482,36377,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220483,36378,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220484,36379,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220485,36380,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220486,36381,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220487,36382,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220488,36383,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220489,36384,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220490,36385,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220491,36386,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220492,36387,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220493,36388,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220494,36389,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220495,36390,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220496,36391,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220497,36392,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220498,36393,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220499,36394,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220500,36395,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220501,36396,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220502,36397,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220503,36398,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220504,36399,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220505,36400,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220506,36401,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220507,36402,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220508,36403,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220509,36404,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220510,36405,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220511,36406,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220512,36407,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220513,36408,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220514,36409,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220515,36410,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220516,36411,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220517,36412,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220518,36413,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220519,36414,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220520,36415,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220521,36416,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220522,36417,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220523,36418,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220524,36419,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220525,36420,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220526,36421,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220527,36422,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220528,36423,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220529,36424,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220530,36425,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220531,36426,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220532,36427,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220533,36428,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220534,36429,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220535,36430,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220536,36431,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220537,36432,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220538,36433,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220539,36434,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220540,36435,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220541,36436,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220542,36437,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220543,36438,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220544,36439,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220545,36440,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220546,36441,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220547,36442,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220548,36443,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220549,36444,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220550,36445,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220551,36446,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220552,36447,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220553,36448,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220554,36449,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220555,36450,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220556,36451,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220557,36452,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220558,36453,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220559,36454,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220560,36455,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220561,36456,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220562,36457,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220563,36458,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220564,36459,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220565,36460,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220566,36461,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220567,36462,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220568,36463,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220569,36464,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220570,36465,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220571,36466,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220572,36467,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220573,36468,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220574,36469,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220575,36470,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220576,36471,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220577,36472,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220578,36473,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220579,36474,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220580,36475,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220581,36476,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220582,36477,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220583,36478,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220584,36479,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220585,35024,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220586,35025,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220587,36480,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220588,36481,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220589,36482,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220590,36483,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220591,36484,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220592,36485,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220593,36486,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220594,36487,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220595,36488,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220596,36489,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220597,36490,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220598,36491,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220599,35026,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220600,36492,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220601,36493,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220602,36494,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220603,36495,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220604,36496,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220605,36497,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220606,36498,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220607,36499,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220608,36500,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220609,36501,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220610,36502,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220611,36503,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220612,36504,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220613,36505,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220614,36506,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220615,36507,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220616,36508,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220617,35027,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
220618,36509,26405,103,max,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
