HH_Id,SocioEconomic_Intro_M,Module_Resp_M,Next_Season_Plan_M,Wheat_Area_Change _M,WArea_Change_CovidEff_M,Wheat_Replace_Crop_M,Wheat_Replace_OthrCrop_M,Wheat_ReplaceBy_Crop_M,Wheat_ReplaceBy_OthrCrop_M,Wheat_Cult_NextSeason_Yn_M,Wheat_Area_Change_Rsn _M,Wheat_Area_Change_OthrRsn _M,WheatSeed_Qnt_Change_M,Increse_Input_Yn_M,Increse_Input_Rsn_M,Increse_Input_OthrRsn_M,Wheat_Constraints_M,WConstraints_SeedAvlblty_M,WConstraints_SeedPrice_M,WConstraints_SeedQlty_M,WConstraints_SeedCredit_M,WConstraints_FertAvlblty_M,WConstraints_FertPrice_M,WConstraints_FertCredit_M,WConstraints_QltyChemFert_M,WConstraints_HumanLabour_M,WConstraints_WageRate_M,WConstraints_SkilledLabour_M,WConstraints_AvlbltyChemHerb_M,WConstraints_HerbicidePrice_M,WConstraints_HerbicideCredit_M,WConstraints_QltyHerbicide_M,WConstraints_OutputMrkt_M,WConstraints_AccessInfo_M,WConstraints_GrainPrice_M,WConstraints_AvlbltyFamLab_M,WConstraints_Drought_M,WConstraints_Flood_M,WConstraints_Heat_M,WConstraints_Pest_M,WConstraints_Disease_M,WConstraints_SoilFert_M,WConstraint_Rank_M,WConstraint_Rank1_M,WConstraint_Rank2_M,WConstraint_Rank3_M
1480,1,1,1,4,,, ,, ,,, ,2,,, ,ABDFG,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1481,1,1,1,4,,, ,, ,,, ,2,,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E
1595,1,1,1,1,0,3, ,, ,,1, ,0,0,, ,ACEHJLMQSUW,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,AHQ,A,H,Q
1597,1,1,1,1,0,3, ,, ,,6, ,0,0,, ,ABDEGIKLNOQRSU,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,AEK,A,E,K
1598,1,1,1,1,0,3, ,, ,,2, ,0,0,, ,ACEFHJKM,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AFK,A,F,K
1599,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1600,1,1,1,3,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1694,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1695,1,1,1,3,,, ,, ,,, ,2,,, ,ABCF,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
1697,1,1,1,3,,, ,, ,,, ,2,,, ,ACDFG,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
1698,1,1,1,1,0,3, ,, ,,4, ,0,0,, ,ABEGIKMPS,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,AGK,A,G,K
1699,1,1,1,3,,, ,, ,,, ,1,,1, ,ACEF,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC,A,C, 
1700,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFH,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1731,1,1,1,3,,, ,, ,,, ,0,0,, ,ACHIJ,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,C,H,I
1732,1,1,1,3,,, ,, ,,, ,0,0,, ,ACDFI,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
1733,1,1,1,3,,, ,, ,,, ,0,0,, ,BCDE,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1734,1,1,1,1,0,99,BEAN,, ,,4, ,1,,6, ,ABCDFHIKLMN,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,BFL,B,F,L
1735,1,1,1,1,0,2, ,, ,,7, ,2,,, ,BCEFKMNOQTW,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,CKQ,C,K,Q
1739,1,1,1,1,0,99,PEA,, ,,5, ,0,0,, ,ABCEFGHIKLMPRTV,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,BEG,B,E,G
1740,1,1,1,2,0,, ,99,BARLEY,0,2, ,0,0,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
1752,1,1,1,1,0,0, ,, ,,8, ,2,,, ,ABDEHI,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEI,A,E,I
1754,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1756,1,1,1,1,0,3, ,, ,,3, ,0,0,, ,ABDFJLNQSVX,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,AFS,A,F,S
1760,1,1,1,1,0,3, ,, ,,6, ,0,0,, ,BDEGHKMORTV,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,BGM,B,G,M
1762,1,1,1,1,0,2, ,, ,,1, ,0,0,, ,ACDFGIKLNW,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,ADG,A,D,G
1763,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1766,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEF,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1767,1,1,1,3,,, ,, ,,, ,0,0,, ,BCDE,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1769,1,1,1,3,,, ,, ,,, ,1,,6, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , 
1771,1,1,1,4,,, ,, ,,, ,1,,2, ,ABDFJRU,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,BJU,B,J,U
1773,1,1,1,3,,, ,, ,,, ,1,,9, ,ABC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C, , 
1774,1,1,1,3,,, ,, ,,, ,2,,, ,ABC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , 
1778,1,1,1,3,,, ,, ,,, ,0,0,, ,BDEFH,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1779,1,1,1,3,,, ,, ,,, ,1,,8, ,ABFJKMVWY,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,FMY,F,M,Y
1780,1,1,1,1,0,19, ,, ,,8, ,0,0,, ,ABCEGH,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACE,A,C,E
1784,1,1,1,3,,, ,, ,,, ,0,0,, ,BEF,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1786,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGH,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1787,1,1,1,3,,, ,, ,,, ,0,0,, ,BCDF,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1861,1,1,1,3,,, ,, ,,, ,2,,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
1862,1,1,1,4,,, ,, ,,, ,2,,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1863,1,1,1,1,0,19, ,, ,,1, ,0,0,, ,ABDGIJKM,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ABJ,A,B,J
1864,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1867,1,1,1,4,,, ,, ,,, ,2,,, ,AFQ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AFQ,A,F,Q
1868,1,1,1,3,,, ,, ,,, ,2,,, ,FQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FQ,F,Q, 
1869,1,1,1,4,,, ,, ,,, ,2,,, ,ACDEF,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
1870,1,1,1,1,0,19, ,, ,,13, ,1,,13, ,ABDF,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1873,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDEG,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDG,B,D,G
1874,1,1,1,1,0,3, ,, ,,6, ,0,0,, ,ABDFHJKM,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ADH,A,D,H
1876,1,1,1,4,,, ,, ,,, ,2,,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,D,E,F
1877,1,1,1,1,0,19, ,, ,,8, ,2,,, ,ACF,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
1905,1,1,1,1,0,19, ,, ,,6, ,1,,13, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADE,A,D,E
1907,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
2040,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEF,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
2041,1,1,1,3,,, ,, ,,, ,2,,, ,ACEG,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G
2042,1,1,1,3,,, ,, ,,, ,1,,8, ,ACDF,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F, , 
2043,1,1,1,1,0,19, ,, ,,1, ,0,0,, ,BCDEG,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDE,C,D,E
2044,1,1,1,1,0,3, ,, ,,2, ,0,0,, ,ACDFHJMNPSUW,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,CFM,C,F,M
2045,1,1,1,3,,, ,, ,,, ,1,,6, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , 
2046,1,1,1,3,,, ,, ,,, ,1,,8, ,BCDF,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , 
2047,1,1,1,4,,, ,, ,,, ,2,,, ,ABCE,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC,A,C, 
2048,1,1,1,3,,, ,, ,,, ,0,0,, ,BDEFGIK,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E
2049,1,1,1,1,0,3, ,, ,,8, ,0,0,, ,ABCDEGIJKMN,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,CGJ,C,G,J
2050,1,1,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
5001,1,1,1,1,0,3, ,, ,,8, ,0,1,, ,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , 
5002,1,1,1,1,0,99,PEPERCORN,, ,,4, ,0,0,, ,ACDFHIL,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ADL,A,D,L
5003,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDE,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
5004,1,1,1,1,0,19, ,, ,,1, ,0,0,, ,BDEGIKMOVX,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,BDG,B,D,G
5005,1,1,1,3,,, ,, ,,, ,0,0,, ,ACDEF,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADE,A,D,E
5006,1,1,1,1,0,15, ,, ,,1, ,0,0,, ,ABCEFHJLPS,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,ACJ,A,C,J
5007,1,1,1,3,,, ,, ,,, ,1,,6, ,CF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CF,C,F, 
5008,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDF,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
5009,1,1,1,3,,, ,, ,,, ,2,,, ,ABDFM,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DFM,D,F,M
5010,1,1,1,3,,, ,, ,,, ,2,,, ,C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C, , 
5011,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
5012,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E
5013,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
5014,1,1,1,2,0,, ,19, ,0,8, ,0,0,, ,BDFHKMPSV,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,BFK,B,F,K
5015,1,1,1,3,,, ,, ,,, ,2,,, ,AC,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC,A,C, 
5016,1,1,1,2,0,, ,3, ,1,1, ,2,,, ,CFK,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CFK,C,F,K
5017,1,1,1,2,0,, ,2, ,1,1, ,0,0,, ,AKMNPRTV,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,AMP,A,M,P
5018,1,1,1,1,0,3, ,, ,,8, ,1,,1, ,ABCDEGHJMPSU,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,BDH,B,D,H
5019,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E
5020,1,1,1,4,,, ,, ,,, ,2,,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E
5021,1,1,1,1,0,3, ,, ,,6, ,1,,8, ,J,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,J, , 
5022,1,1,1,1,0,3, ,, ,,9, ,2,,, ,ABCDR,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BCR,B,C,R
5023,1,1,1,3,,, ,, ,,, ,0,0,, ,ACEGI,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CEG,C,E,G
5024,1,1,1,4,,, ,, ,,, ,1,,8, ,CDEFHNPU,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,CDE,C,D,E
5025,1,1,1,1,0,99,BEAN,, ,,1, ,0,0,, ,ABCEFH,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
5026,1,1,1,1,0,99,BEAN,, ,,2, ,1,,4, ,ACEFHJM,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CEJ,C,E,J
5027,1,1,1,3,,, ,, ,,, ,0,0,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , 
5028,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
5029,1,1,1,1,0,3, ,, ,,6, ,0,0,, ,ACEHJLORV,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,AHO,A,H,O
5030,1,1,1,1,0,3, ,, ,,1, ,0,0,, ,ACGJLOQSUW,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,GOW,G,O,W
5031,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
5032,1,1,1,1,0,3, ,, ,,10, ,1,,3, ,ACDFIKMOQSU,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,CIM,C,I,M
5033,1,1,1,3,,, ,, ,,, ,0,0,, ,ABEFI,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEI,B,E,I
5034,1,1,1,1,0,3, ,, ,,1, ,0,0,, ,ACDFGHIJLNPW,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,CFJ,C,F,J
5035,1,1,1,3,,, ,, ,,, ,0,0,, ,ACDFH,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
5036,1,1,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
